trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
551,False,"{'a': 0.5, 'e': 0.648586837429002}",20,6,-57.1677576865835,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 1}",1
552,False,"{'a': 0.5, 'e': 0.6473910477227182}",20,0,-29.555615302713957,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
553,False,"{'a': 0.5, 'e': 0.6461936622625686}",20,15,8.154856112876187,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.5, 'e': 0.644994683999988}",20,0,-31.91972426119161,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
555,False,"{'a': 0.5, 'e': 0.6437941158903375}",20,0,-23.176078254044874,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
556,False,"{'a': 0.5, 'e': 0.6425919608928966}",25,12,-46.617318157112294,"{0: 7, 1: 0, 2: 6, 3: 0, 4: 0}",1
557,False,"{'a': 0.5, 'e': 0.6413882219708568}",25,8,3.148150306334454,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
558,False,"{'a': 0.5, 'e': 0.6401829020913132}",20,0,20.63516219729067,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
559,False,"{'a': 0.5, 'e': 0.6389760042252585}",20,2,19.46213384248863,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
560,False,"{'a': 0.5, 'e': 0.6377675313475745}",25,0,-109.4767723589368,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
561,False,"{'a': 0.5, 'e': 0.6365574864370253}",20,0,-110.12013926691814,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
562,False,"{'a': 0.5, 'e': 0.6353458724762502}",25,0,-49.99337654496919,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
563,False,"{'a': 0.5, 'e': 0.6341326924517556}",20,0,-51.48851472735491,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
564,False,"{'a': 0.5, 'e': 0.6329179493539084}",30,10,-34.09138528241526,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
565,False,"{'a': 0.5, 'e': 0.6317016461769285}",25,0,-45.8698932721126,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
566,False,"{'a': 0.5, 'e': 0.6304837859188807}",25,0,-56.53166689541147,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
567,False,"{'a': 0.5, 'e': 0.629264371581668}",25,12,-52.85753465208681,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
568,False,"{'a': 0.5, 'e': 0.6280434061710247}",25,0,-76.27995139619159,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
569,False,"{'a': 0.5, 'e': 0.6268208926965074}",20,0,-63.87491552002625,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
570,False,"{'a': 0.5, 'e': 0.6255968341714889}",20,11,5.570029184261019,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.6243712336131508}",20,6,-12.694250605765124,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.6231440940424751}",25,0,-119.28707542465314,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
573,False,"{'a': 0.5, 'e': 0.6219154184842374}",20,0,-18.750998239054027,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
574,False,"{'a': 0.5, 'e': 0.6206852099669996}",20,0,-49.93357813901306,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
575,False,"{'a': 0.5, 'e': 0.6194534715231019}",20,4,-54.30107592305807,"{0: 9, 1: 4, 2: 1, 3: 2, 4: 0}",1
576,False,"{'a': 0.5, 'e': 0.618220206188656}",20,0,-128.8828772358241,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",1
577,False,"{'a': 0.5, 'e': 0.6169854170035369}",20,9,-25.555877230143246,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.6157491070113758}",25,0,-16.67191992163615,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
579,False,"{'a': 0.5, 'e': 0.6145112792595525}",25,18,12.919414878906455,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.5, 'e': 0.6132719367991882}",20,0,-128.72473625815942,"{0: 12, 1: 0, 2: 3, 3: 4, 4: 1}",0
581,False,"{'a': 0.5, 'e': 0.6120310826851373}",20,0,-95.40189422789337,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
582,False,"{'a': 0.5, 'e': 0.6107887199759806}",20,0,-29.36325106741784,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
583,False,"{'a': 0.5, 'e': 0.6095448517340173}",20,10,5.065284965180231,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.6082994810252575}",25,14,-86.2945309113595,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 2}",1
585,False,"{'a': 0.5, 'e': 0.607052610919415}",20,0,-4.398811793726056,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
586,False,"{'a': 0.5, 'e': 0.6058042444898992}",20,12,-12.949537741104978,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
587,False,"{'a': 0.5, 'e': 0.6045543848138079}",20,0,10.972427669220222,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
588,False,"{'a': 0.5, 'e': 0.6033030349719195}",20,10,-20.989867754582015,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
589,False,"{'a': 0.5, 'e': 0.6020501980486856}",20,0,-95.5880330889433,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
590,False,"{'a': 0.5, 'e': 0.6007958771322235}",20,13,-13.344693107258061,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
591,False,"{'a': 0.5, 'e': 0.599540075314308}",30,4,-46.4765073062139,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 1}",1
592,False,"{'a': 0.5, 'e': 0.5982827956903644}",20,0,-50.212579025197925,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
593,False,"{'a': 0.5, 'e': 0.5970240413594605}",25,7,-29.054913774190943,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
594,False,"{'a': 0.5, 'e': 0.5957638154242996}",25,8,7.373757920147701,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.5945021209912114}",25,0,-26.401250238314425,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
596,False,"{'a': 0.5, 'e': 0.5932389611701464}",20,16,7.217116254840311,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.5, 'e': 0.5919743390746663}",20,0,-61.46347052589397,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
598,False,"{'a': 0.5, 'e': 0.5907082578219375}",25,7,-29.6500618077255,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.5894407205327231}",25,12,-4.444474507248271,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
600,False,"{'a': 0.5, 'e': 0.5881717303313752}",25,2,-30.01201838743481,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 1}",1
601,False,"{'a': 0.5, 'e': 0.5869012903458268}",30,18,-13.61381598032086,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
602,False,"{'a': 0.5, 'e': 0.5856294037075851}",30,13,-35.79318687322449,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
603,False,"{'a': 0.5, 'e': 0.5843560735517227}",25,0,-68.39974653394174,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
604,False,"{'a': 0.5, 'e': 0.5830813030168704}",20,0,-66.93449255371895,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
605,False,"{'a': 0.5, 'e': 0.5818050952452096}",20,6,1.3534706380497652,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
606,False,"{'a': 0.5, 'e': 0.5805274533824641}",25,14,-26.490070047133315,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
607,False,"{'a': 0.5, 'e': 0.5792483805778927}",20,0,-27.28559813266145,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
608,False,"{'a': 0.5, 'e': 0.5779678799842813}",25,10,18.435512813349767,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
609,False,"{'a': 0.5, 'e': 0.576685954757935}",20,0,-85.7442946499048,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
610,False,"{'a': 0.5, 'e': 0.575402608058671}",25,0,-92.78846126414997,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
611,False,"{'a': 0.5, 'e': 0.5741178430498097}",20,0,-101.80515346942181,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
612,False,"{'a': 0.5, 'e': 0.5728316628981677}",20,0,-31.530249551038388,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
613,False,"{'a': 0.5, 'e': 0.5715440707740499}",25,9,-79.90733105027272,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 1}",1
614,False,"{'a': 0.5, 'e': 0.5702550698512414}",20,14,-12.46543053481121,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
615,False,"{'a': 0.5, 'e': 0.5689646633069999}",30,15,0.4381826606988104,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
616,False,"{'a': 0.5, 'e': 0.567672854322048}",20,5,-30.624713314057416,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
617,False,"{'a': 0.5, 'e': 0.5663796460805647}",25,18,3.4407016541148456,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.5, 'e': 0.5650850417701787}",20,4,-11.94376316354642,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
619,False,"{'a': 0.5, 'e': 0.5637890445819593}",25,3,-42.62615895096523,"{0: 17, 1: 1, 2: 2, 3: 2, 4: 0}",1
620,False,"{'a': 0.5, 'e': 0.5624916577104093}",20,0,20.98009752661836,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
621,False,"{'a': 0.5, 'e': 0.5611928843534572}",25,0,-27.7486380938416,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
622,False,"{'a': 0.5, 'e': 0.5598927277124485}",30,19,-47.19666380770792,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 1}",1
623,False,"{'a': 0.5, 'e': 0.5585911909921386}",35,23,-11.014862970311917,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.557288277400685}",20,4,-7.991909375743963,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.5559839901496386}",25,0,-95.08371618455814,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
626,False,"{'a': 0.5, 'e': 0.5546783324539363}",20,13,-24.122256215834536,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 0}",1
627,False,"{'a': 0.5, 'e': 0.5533713075318932}",30,0,-80.14954333408234,"{0: 23, 1: 4, 2: 1, 3: 0, 4: 2}",0
628,False,"{'a': 0.5, 'e': 0.5520629186051944}",25,0,-115.19437099993515,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
629,False,"{'a': 0.5, 'e': 0.5507531688988869}",25,0,-137.1082007637778,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
630,False,"{'a': 0.5, 'e': 0.5494420616413724}",20,0,-70.35394039766832,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
631,False,"{'a': 0.5, 'e': 0.5481296000643983}",20,3,-10.875388723311682,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
632,False,"{'a': 0.5, 'e': 0.5468157874030505}",20,1,24.588196180883266,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.5, 'e': 0.5455006268957452}",20,0,-96.44110701189372,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
634,False,"{'a': 0.5, 'e': 0.5441841217842208}",25,12,13.304619664140459,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
635,False,"{'a': 0.5, 'e': 0.5428662753135303}",25,0,-42.780671205037194,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
636,False,"{'a': 0.5, 'e': 0.5415470907320326}",25,5,-43.87861163275939,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",1
637,False,"{'a': 0.5, 'e': 0.5402265712913851}",20,0,-25.97244931814121,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
638,False,"{'a': 0.5, 'e': 0.5389047202465354}",30,0,-51.97872223897013,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
639,False,"{'a': 0.5, 'e': 0.5375815408557136}",25,0,-41.87645125502087,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
640,False,"{'a': 0.5, 'e': 0.5362570363804242}",25,20,9.37317905790453,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.5349312100854372}",30,0,-121.34312965666773,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 2}",0
642,False,"{'a': 0.5, 'e': 0.5336040652387812}",20,0,19.50880605983318,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
643,False,"{'a': 0.5, 'e': 0.5322756051117353}",20,12,5.375756304078703,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
644,False,"{'a': 0.5, 'e': 0.5309458329788196}",25,7,-69.3167281380178,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 1}",1
645,False,"{'a': 0.5, 'e': 0.529614752117789}",25,7,-58.07687767212386,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
646,False,"{'a': 0.5, 'e': 0.5282823658096242}",20,2,-36.58707662675259,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
647,False,"{'a': 0.5, 'e': 0.5269486773385232}",25,6,-5.993708954566188,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
648,False,"{'a': 0.5, 'e': 0.5256136899918943}",30,0,0.9821876772438234,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.5242774070603472}",25,0,-31.578399123991275,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
650,False,"{'a': 0.5, 'e': 0.5229398318376847}",20,7,-41.41386123200905,"{0: 8, 1: 1, 2: 3, 3: 1, 4: 0}",1
651,False,"{'a': 0.5, 'e': 0.5216009676208955}",20,0,-100.2194135605778,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
652,False,"{'a': 0.5, 'e': 0.5202608177101452}",25,6,-32.20712936375066,"{0: 12, 1: 5, 2: 1, 3: 1, 4: 0}",1
653,False,"{'a': 0.5, 'e': 0.518919385408769}",30,13,-21.507811536622032,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.5175766740232624}",20,0,-12.558591843402713,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
655,False,"{'a': 0.5, 'e': 0.5162326868632738}",20,9,-7.6900400962186435,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.5148874272415971}",30,0,-63.18052701357533,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
657,False,"{'a': 0.5, 'e': 0.5135408984741614}",20,4,-66.18767192095731,"{0: 12, 1: 1, 2: 0, 3: 2, 4: 1}",1
658,False,"{'a': 0.5, 'e': 0.512193103880025}",25,3,28.364737809264224,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.5, 'e': 0.5108440467813665}",25,5,-13.39247877444492,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
660,False,"{'a': 0.5, 'e': 0.5094937305034756}",20,0,-8.59759911381665,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
661,False,"{'a': 0.5, 'e': 0.5081421583747462}",30,3,-45.303529648844254,"{0: 21, 1: 0, 2: 4, 3: 2, 4: 0}",1
662,False,"{'a': 0.5, 'e': 0.5067893337266681}",20,0,-89.7245592190607,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
663,False,"{'a': 0.5, 'e': 0.5054352598938178}",30,0,-64.13256345441269,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
664,False,"{'a': 0.5, 'e': 0.5040799402138512}",25,5,-77.0741268806897,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",1
665,False,"{'a': 0.5, 'e': 0.5027233780274954}",20,0,0.8585196844295988,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
666,False,"{'a': 0.5, 'e': 0.5013655766785394}",30,0,-53.81609401628338,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
667,False,"{'a': 0.5, 'e': 0.5000065395138275}",30,0,-135.19690159309,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",0
668,False,"{'a': 0.5, 'e': 0.49864626988324945}",20,1,-52.237640744148955,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 1}",1
669,False,"{'a': 0.5, 'e': 0.49728477113973313}",25,10,11.518906564170022,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
670,False,"{'a': 0.5, 'e': 0.4959220466392362}",25,0,-57.2087453559158,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
671,False,"{'a': 0.5, 'e': 0.49455809974073783}",20,1,-24.540022135862046,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
672,False,"{'a': 0.5, 'e': 0.49319293380622964}",25,12,16.670826479890604,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.5, 'e': 0.49182655220070853}",30,8,13.434052837608608,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
674,False,"{'a': 0.5, 'e': 0.4904589582921682}",30,3,15.007448353369899,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 0}",1
675,False,"{'a': 0.5, 'e': 0.4890901554515896}",35,0,-53.100639140336476,"{0: 28, 1: 2, 2: 2, 3: 3, 4: 0}",1
676,False,"{'a': 0.5, 'e': 0.48772014705293454}",20,0,12.695422034666416,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
677,False,"{'a': 0.5, 'e': 0.48634893647313615}",25,7,-93.6807871214912,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 2}",1
678,False,"{'a': 0.5, 'e': 0.48497652709209027}",30,15,6.669235145716146,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
679,False,"{'a': 0.5, 'e': 0.48360292229264834}",20,4,-19.54196199437724,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 0}",1
680,False,"{'a': 0.5, 'e': 0.48222812546060806}",20,12,3.23624110007203,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
681,False,"{'a': 0.5, 'e': 0.4808521399847057}",30,0,-276.38285701610613,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 6}",0
682,False,"{'a': 0.5, 'e': 0.47947496925660676}",20,12,-10.676011985303205,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
683,False,"{'a': 0.5, 'e': 0.4780966166708988}",35,11,-37.07195870352838,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 1}",1
684,False,"{'a': 0.5, 'e': 0.47671708562508275}",20,0,0.8423967622423008,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
685,False,"{'a': 0.5, 'e': 0.4753363795195635}",25,7,-78.96185562246693,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 1}",1
686,False,"{'a': 0.5, 'e': 0.47395450175764303}",20,6,-52.86733496627722,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
687,False,"{'a': 0.5, 'e': 0.47257145574551135}",20,8,24.388666221402403,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.5, 'e': 0.47118724489223746}",20,16,6.401292727880946,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.5, 'e': 0.4698018726097622}",25,0,-92.6728837119648,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
690,False,"{'a': 0.5, 'e': 0.4684153423128892}",30,0,2.9683568086878243,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
691,False,"{'a': 0.5, 'e': 0.46702765741927593}",20,0,-32.40569232526473,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
692,False,"{'a': 0.5, 'e': 0.46563882134942636}",30,12,-27.979562290512582,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.464248837526682}",25,0,-72.77693373042986,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
694,False,"{'a': 0.5, 'e': 0.4628577093772128}",20,0,-20.272188228256724,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
695,False,"{'a': 0.5, 'e': 0.4614654403300102}",30,11,-95.8263866331001,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 2}",1
696,False,"{'a': 0.5, 'e': 0.46007203381687756}",20,12,10.686701108865794,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.5, 'e': 0.45867749327242147}",25,15,-6.181571410219922,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
698,False,"{'a': 0.5, 'e': 0.45728182213404445}",20,13,12.243217844813381,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.5, 'e': 0.4558850238419358}",20,12,-10.037196855724083,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
700,False,"{'a': 0.5, 'e': 0.4544871018390625}",20,8,-18.012192911479698,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
701,False,"{'a': 0.5, 'e': 0.45308805957116194}",30,21,14.466670121492367,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.5, 'e': 0.451687900486733}",20,8,-56.3873156476282,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
703,False,"{'a': 0.5, 'e': 0.4502866280370266}",25,0,-115.70157209276165,"{0: 19, 1: 0, 2: 2, 3: 2, 4: 2}",0
704,False,"{'a': 0.5, 'e': 0.4488842456760388}",30,17,-67.84010228800385,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 1}",1
705,False,"{'a': 0.5, 'e': 0.44748075686050126}",35,0,-39.00510022265776,"{0: 30, 1: 1, 2: 2, 3: 1, 4: 1}",0
706,False,"{'a': 0.5, 'e': 0.4460761650498725}",20,10,4.220185333552728,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.5, 'e': 0.4446704737063304}",20,0,-52.14946244899028,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
708,False,"{'a': 0.5, 'e': 0.44326368629476276}",20,0,-32.60426484496912,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
709,False,"{'a': 0.5, 'e': 0.44185580628275944}",25,9,16.630933958489482,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.5, 'e': 0.4404468371406027}",30,17,1.626107723491126,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.4390367823412601}",20,0,-47.135480463960086,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
712,False,"{'a': 0.5, 'e': 0.4376256453603752}",20,0,15.084399411101574,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
713,False,"{'a': 0.5, 'e': 0.4362134296762584}",20,0,-72.27910618467182,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
714,False,"{'a': 0.5, 'e': 0.4348001387698797}",20,7,10.310220779848184,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.4333857761248593}",30,0,-6.523946060634962,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
716,False,"{'a': 0.5, 'e': 0.4319703452274585}",30,19,17.78823183543636,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.5, 'e': 0.4305538495665725}",20,8,22.511721973940247,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.5, 'e': 0.4291362926337209}",25,13,-39.88389325279715,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
719,False,"{'a': 0.5, 'e': 0.4277176779230386}",20,14,-0.11649601488922912,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
720,False,"{'a': 0.5, 'e': 0.4262980089312686}",25,0,-93.17908899020227,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
721,False,"{'a': 0.5, 'e': 0.4248772891577524}",20,6,-67.75903703915407,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
722,False,"{'a': 0.5, 'e': 0.4234555221044211}",20,5,13.451201286943297,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.4220327112757878}",20,10,8.302361309868477,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.5, 'e': 0.4206088601789383}",30,4,-44.41509980015203,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 1}",1
725,False,"{'a': 0.5, 'e': 0.4191839723235221}",25,11,-38.326255549534416,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
726,False,"{'a': 0.5, 'e': 0.41775805122174475}",25,17,14.840033027823486,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.5, 'e': 0.4163311003883587}",20,3,-55.66991660445727,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
728,False,"{'a': 0.5, 'e': 0.4149031233406539}",20,6,12.55105944784884,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.41347412359845037}",20,0,-39.57533544354185,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
730,False,"{'a': 0.5, 'e': 0.4120441046840892}",20,3,15.43071740612737,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.4106130701224228}",25,10,-59.67416868095635,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
732,False,"{'a': 0.5, 'e': 0.40918102344080776}",20,14,9.57953860981418,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.5, 'e': 0.4077479681690954}",20,12,3.6872556308588234,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
734,False,"{'a': 0.5, 'e': 0.40631390783962257}",35,4,-46.89332736960088,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 1}",1
